0氹	[tam]\n1. to cajole someone\n2. to pacify someone who is angry
上氣唔接下氣	[séuhng hei m4 jip haah hei]\n(upper breath doesn't match lower breath)\n1. to pant, to be short breath\n2. to be extremely busy, to be rushed off one's feet
上當	[séuhng dong]\n(to go up to the stall)\nto be fooled, to be taken in, to be "duped"
上癮	[séuhng yáhn]\nto become addicted
上盤	[séuhng pún]\nthe favourite to win (in a contest)
上腦	[séuhng nóuh]\n(to enter the brain)\nto think obsessively about something bad or murky
上莊	[séuhng jōng]\n(to ascend to the firm)\nto join a committee (university student jargon)
上菜	[séuhng choi]\na good-looking young woman, high-class "talent"; high class girls, very attractive women
上足電	[séuhng jūk dihn]\nhaving taken enough drugs
上路	[séuhng louh]\n(to go up the road)\nto die
上邊	[séuhng bīn/bihn]\n(top side)\nmainland China; the Beijing authorities
上陣不離父子兵	[séuhng jahn bāt lèih fuh jí bīng]\n(when going to war, father and son must stand together)\ncooperation between a father and son against adversity
上電	[séuhng dihn]\n(to put up electricity)\nto take, to inject a drug, to "shoot up"
上面	[séuhng mihn]\n(place above)\nmainland China, as viewed from Hong Kong
上面落嚟	[séuhng mihn lohk lèih]\nto come to Hong Kong from mainland China
上頭	[séuhng tàuh]\na boss, superior, senior
上馬	[séuhng máh]\n(to mount a horse)\n1. to take on a job\n2. to have sex
下	[hah]\nunderneath
下巴輕輕土	[hah pàh hēng hēng]\n(light chin)\ntalk with no real meaning, "empty talk".
下扒輕輕	[hah pàh hēng hēng]\n(light chin)\ntalk with no real meaning, "empty talk".
下欄	[hah làahn]\n(lower fence)\n1. a bonus (restaurant workers' slang)\n2. tips, bonus (nightclub hostess)
下欄錢	[hah làahn chìn]\ntips, bonus (restaurant, nightclub, etc.)
下海	[hah hói]\n(to go down to the sea)\nto being one's career as a prostitute
下火	[hah fó]\nto come sexually, to ejaculate
下盤	[hah pún]\nthe underdog (in a contest).
下馬威	[hah máh wai]\n(to dismount and take charge)\nto stamp one's authority over someone at the outset.
不	[bāt]\nnot
不得了	[bāt dāk líuh]\n1. wonderful, great, terrific\n2. too bad.
不打不相識	[bāt dá bāt sēung sīk]\n(no fighting no getting to know)\nfriendship grows out of conflict, if people do not argue they will not become close.
不知所謂	[bāt jī só waih]\nabnormal, incomprehensible, unaccountable, "out of line".
不舉	[bāt géui]\n(can't raise)\nsexually impotent
不醉無歸	[bāt jeui mòuh gwāi]\nan exclamation, urging someone to keep drinking until they are drunk.
世	[sai]\nthe world
世侄	[sai jaht]\nthe younger generation
世界	[sai gaai]\n1. world\n2. a situation, a position, a state of affairs
世界仔	[sai gaai jái]\n(worldly boy)\nsomeone who knows how to get on the world, someone who is an experienced and effective operator in a particular sphere, a "smooth operator", a "slick character".
世界波	[sai gaai bō]\na good shot at goal (football)
丙	[bíng]\n1. the third of the ten Celestial Stems\n2. to scold\n3. to hit
丙一身	[bíng yāt sān]\nto beat up thoroughly.
丙一鑊	[bing yāt wohk]\nto beat up thoroughly.
丙到豬頭咁	[bíng dou jyū tàuh gám]\n(to beat someone into a pig's head)\nto beat severely, to beat to a pulp.
丙到隻嘢咁	[bíng dou jek yéh gám]\nto give someone a severe beating, to beat someone to a pulp.
丙到隻狗咁	[bíng dou jek gáu gám]\nto beat someone like a dog, to give someone a severe thrashing.
丙到飛起	[bíng dou fēi héi]\n(to beat someone into the air)\n1. to beat someone badly\n2. to challenge someone.
丙鑊	[bíng wohk]\nto physically assault, to "beat up".
丙鑊甘	[bíng wohk gām]\nto beat up.
丟	[dīu]\nto lose
丟假	[dīu gá]\nto lose face
丟疏咗	[dīu sō jó]\n(distanced)\nto have lost the ability to do something, to have one's skills go rusty, "to be out of touch".
中	[jūng]\nmiddle\n[jung]\nto make a direct hit
中坑	[jūng hāang]\na middle-aged man, an older man
中招	[jung jīu]\n1. to be caught in a trap\n2. to catch a sexual disease
中蛇	[jung sèh]\na successful police undercover operation, e.g. with a police officier posing as the client of a prostitute.
中間人	[jūng gāan yán]\n1. a go-between, a middle-man\n2. an intermediary between prostitutes and clients
中飛	[jūng fēi]\na speed-boat (of the maximun size and power permitted under a law intended to restrict the activities of smugglers)
丸	[yún]\na pill
丸仔	[yún jái]\n1. pills\n2. illegal drugs in pill form
丹	[dāan]\na pill
丹青	[dāan chīng]\na painting, a picture, a photograph
乘	[sìhng]\nto travel by
乘機搏懵	[sìhng gēi bok múng]\n(take advantage risk muddle-head)\nto exploit an unusual situation by doing something not normally permitted or not accepable
乜	[māt]\nwhat
乜乜物物	[māt māt maht maht]\n1. and so on and so forth\n2. used to imitate the annoying speech made by others.
乜傢伙	[māt gā fō/fó]\nan expression of indignation of surprise, "who the hell is that?"; "what the hell is that?"
乜嘢料呀	[māt yéh líu a]\na general inquiry as to the situation, news, etc., "what's happening?", "what's up?".
乜嘢新絲蘿蔔皮	[māt yéh sān sí lòh baahk péih]\n(what kind of new silk turnip skin)\nused to put someone down for being too arrogant, "who does he think he is?".
乜嘢環境	[māt yéh wàahn gíng]\na general question or greeting, "what's going on?", "what's happening?".
乜料呀	[māt líu a]\na general inquiry as to the situation, news, etc., "what's happening?", "what's up?".
乜春	[māt chēun]\nused to express surprise or irritation, "what is this?", "what the hell is this?".
乜東東	[māt dūng dūng]\nused to refer to a thing which one cannot identity, or the quality or status of which is unclear, "thingummy", "what the hell is this?".
乜柒	[māt chaht]\nused to express irritation at a proposed course of action, "for what reason?", "for what fucking reason?".
乜水	[māt séui]\nsomeone whose name the speaker cannot remember or cannot be bothered to recall ("so and so", "whatshisname", "whatshername").
乜誰	[māt séui]\nsomeone whose name the speaker cannot remember or cannot be bothered to recall ("so and so", "whatshisname", "whatshername").
乜都假	[māt dōu gá]\n(everything is fake)\neverything will be meaningless, the plan will fail (unless a particular condition is met).
乜頭乜路	[māt tàuh māt louh]\na question used to ask about someone's background or intentions, "who the hell is this person?".
九	[gáu]\nnine
九九機	[gáu gáu gēi]\n(ninty nine device)\na device for eavesdropping on police radio communications.
九反地	[gáu fáan deih]\na chaotic place
九唔搭八	[gáu m4 daap baat]\n(nine matches not with eight)\n1. irrelevant\n2. nonsense, "bullshit".
九大簋	[gáu daaih gwái]\na lavish banquet
九彩	[gáu chói]\nseriously, extremely
九支孖碌	[gáu jī mā lūk]\nan insulting and obscene expression, implying someone is in the way or being stupid.
九流	[gáu làuh]\nlow quality, low class, poor
乞	[hāt]\nto beg
乞人憎	[hāt yành jāng]\n(to beg people hate)\ndisgusting, terrible, awful, outrageous
乞兒兜度嗱飯食	[hāt yī dāu douh ná faahn sihk]\n(to steal the rice from a beggar's bowl)\nto exploit the underprivileged.
乞米	[hāt màih]\n(to beg for rice)\nvery poor
也	[yáh]\nalso
也也烏	[yàh yàh wū]\nof poor quality; amateruish.
也文也武	[yàh màhn yàh móuh]\n(a scholar and a warrior)\nto act in a boastful manner, to flaunt one's power
也門	[yáh mùhn]\nYemen
乳溝	[yúh kau]\n(breast gorge)\na woman's cleavage
乳臭未乾	[yúh chau meih gōn]\n(still smelling of breast milk)\nimmature, inexperienced, "wet behind the ears"
乸	[ná]\n1. female\n2. a colloquial or humorous way to refer to one's girlfriend or wife
乸乸地	[ná ná déi]\n(female female like)\neffeminate
乸口乸面	[ná háu ná mihn]\nmoody, in a bad mood
乸型	[ná yìhng]\n(female form)\nfemale, effeminate
乸聲乸氣	[ná sēng ná hei]\n(female voice female air)\nan effeminate voice
乸脷	[ná leih]\nexpensive, too high, too much (price)
乾	[gōn]\ndry
乾塘	[gōn tòhng]\n(dry pool)\nbroke, penniless
乾手淨腳	[gōn sáu jehng geuk]\n(spotless hands and clean feet)\nfinished and done with, once for all.
亂	[lyuhn]\ndisorderly
亂咁舂	[lyuhn gam jūng]\nto do something pointless or in an aimless fashion, to have no fixed aim or intention for an action.
亂噏	[lyuhn/lyún āp]\nto talk nonsense, to talk rubbish, to "bullshit".
亂噏廿四	[lyuhn/lyún āp yaah sei]\nto talk nonsense, to "bullshit".
亂嚟	[lyuhn/lyún làih]\nto do things irresponsibly, to be impulsive, to do something foolish
亂打亂撞	[lyuhn dá lyuhn johng]\nto score a lucky hit, to reach one's goal without having a clear idea how one got there.
亂撞一通	[lyuhn johng yāt tūng]\nwithout an objective, aimlessly
亂晒籠	[lyuhn/lyún saai lùhng]\nchaos, disorder
亂籠	[lyuhn/lyún lùhng]\n(disorder in the cage)\nto make a mess of something
亂講	[lyuhn góng]\nto speak nonsense
亂過亂世佳人	[lyuhn gwo lyuhn sai gāai yàhn]\nchaos, messy, in a mess, in a muddle
亂過亂葬崗	[lyuhn gwo lyuhn jong gōng]\nchaos, messy, in a mess, in a muddle
了	[līu]\n1. to escape, to flee in secret\n2. to bring up something from the past, to raise an old grievance.
了番出嚟	[līu fāan chēt làih]\nto bring up something from the past, to raise an old grievance.
了鼻屎	[līu beih sí]\nto pick one's nose.
事	[sih]\na matter
事九旦旦	[sih gáu daahn daahn]\nOk, fine, whatever
事但	[sih daahn]\nas you please, whatever you like, whatever you think is best
事急馬行田	[sih gāp máah hàahng tìhn]\n(in a crisis a horse can move in the field)\nto be flexible, to adapt to circumstances in an emergency (a reference to the rules of Chinese chess).
事旦	[sih daahn]\nas you please, whatever you like, whatever you think is best
事頭	[sih táu]\nan employer, the owner (of a business, a shop)
事頭婆	[sih táu pòh]\n1. the female owner of a business, a shop, the female boss\n2. the wife of the owner (of a business, a shop)\n3. Queen Elizabeth
二	[yih]\ntwo
二世祖	[yih sai jóu]\n(second generation ancestor)\na big-spending son, spending the family money; a spoilt rich boy
二五仔	[yih ńgh jái]\n(two five boy)\n1. a traitor\n2. an informer, especially a police informer
二人世界	[yih yàhn sai gaai]\n(world of two people)\na couple enjoying time together, a place where a couple can spend romantic times.
二奶	[yih lāai]\na second wife or mistress
二奶命	[yih nāai mehng]\n(the fate of being the second wife)\nto always have to settle for second best
二廠	[yih chóng]\n(second factory)\na second wife or mistress
二打六	[yih dá luhk]\n(two hit six)\nan important person, a person of low status
二撇雞	[yih pit gāi]\na man with a mastache
二路元帥	[yih louh yùhn seui]\nthe second route marshal, the second leader in a triad society, a deputy head of a triad lodge (triad jargon)
五	[ńgh]\nfive
五五波	[ńgh ńgh bō]\n(five five ball)\na fifty-fifty chance of success, of winning
五姑娘	[ńgh gū léung]\n(miss five)\nhand (with respect to male masturbation), "five-fingered girlfriend".
五時花六時變	[ńgh sìh fā luhk sìh bin]\n(five o' clock flower six o' clock change)\nto be fickle, to be moody, changeable
五枝旗杆	[ńgh jī kèih gōn]\n(five flag poles)\nThe Star Ferry terminal in Tsim Sha Tsui
五行欠打	[ńgh hàhng him dá]\n(missing the element of beating)\n1. naughty\n2. in need of a beating (a play on 五行欠水 [ńgh hàhng him séui]).
五行欠水	[ńgh hàhng him séui]\n(missing the element of water)\nno money (water is one of the five basic elements in the Chinese understanding of nature).
五行欠炳	[ńgh hàhng him bíng]\n(miss the element of beating)\n1. naughty\n2. in need of a beating (a play on 五行欠水 [ńgh hàhng him séui]).
五行缺水	[ńgh hàhng kyut séui]\n(missing the element of water)\nno money (water is one of the five basic elements in the Chinese understanding of nature).
亞head	[a hēt]\n(<head)\na boss
亞嫂	[a sóu]\n1. elder brother's wife\n2. a term of address for someone's girlfriend or wife
交	[gāau]\nto connect
交保護費	[gāau bóu wuh fai]\nto pay a protection fee
交個波俾你	[gāau go bō béi néih]\n(to pass the ball to you)\nan exclamation passing the initiative to someone, "it's over to you!", "it's your turn now!".
交功課	[gāau gūng fo]\n(to hand in homework)\nto submit one's quota (insurance agents' jargon)
交學費	[gāau hohk fai]\n(to pay school fees)\nto pay the cost of acquiring a skill or knowledge, to "pay one's dues", to learn a lesson, to be taught a lesson
交差	[gāau chāai]\nto work without enthusiasm
交待	[gāau doih]\nto justify oneself, to explain what one has done, to give an account of something that has gone wrong, e.g. to a superior.
交更	[gāau gāang]\nto change shift, to hand-over one's taxi for the next shift (taxi driver jargon)
交朋結友	[gāau pàhng git yáu]\nto make friends, to make friends and have a good time
交水費	[gāau séui fai]\n1. to pay water bill\n2. to urinate
交際	[gāau jai]\nto socialize
亥	[hoih]\nthe twelfth hour
亥時出世	[hoih sìh chēut sai\n(born at the twelfth hour)\n1. born at a bad time\n2. used to criticise or blame someone for their (often unintentionally) destructive behaviour (亥 hoih, a division in the traditional Chinese clock, puns with 害 hoih which means harm).
人	[yàhn]\na person
人一世，物一世	[yàhn yāt sai, maht yāt sai]\n(man has one life, objects have one life)\nused when gathering the courage to try something new, "you only live once".
人不為己，天誅地滅	[yàhn bāt waih géi, tīn jyū deih miht]\n(if one doesn't look after oneself heaven and earth will destroy one)\nthe devil take the hindmost
人又老，錢又冇	[yàhn yauh lóuh, chín yauh móuh]\nold and poor
人哋	[yàhn deih]\n(other people)\nI, myself (e.g. as used by young women, stereotypically, in complaints to their boyfriend).
人在江湖，身不由己	[yàhn joih gōng wùh, sān bāt yàuh géi]\na saying which implies that one's life is bound by rules, that one does not have freedom to act
