???,???,beih tai chùhng,"(nose mucus insect)a young child, a ""snot-nosed kid"".",,,,
?,?,beih,to avoid,,,,
???,???,beih f?ng tàuh,"to avoid trouble, to stay out of trouble.",,,,
??,??,beih geih,"1. to be discreet, to show the proper discretion, to protect one's reputation2. to have scruples or inhibitions.",,,,
??,??,beih nìhn,(to avoid the new year)to leave Hong Kong to avoid the Lunar New Year so as to escapt from one's relatives and the associated social obligations.,,,,
?,?,béng,1. a cake2. cookie3. ten thousand dollars,,,,
??,??,béng yan,(cake mould)to look alike,,,,
?,?,beng,to hide,,,,
??,??,beng màaih,to hide from public view, to stay away from any attention.,,,
BB,BB,b? b?,a whistle,,,,
BB?,BB?,b? b? g?i,a pager,,,,
B?,B?,b? jái,1. B boy2. a pet name for the penis,,,,
B???,B???,b? l? b?a l?a,"to continue to talk, to talk nonsense, ""chatter on"".",,,,
?,?,biht,distinct,,,,
??,??,biht seuih,"1. a love-hotel2. a short-time hotel3. a ""villa"", i.e. hotel premises used by prostitutes as a place to take their clients",,,,
Bing Ling Bang Lang,Bing Ling Bang Lang,bìhng l?ng bàahng làahng,1. a loud noise2. a crashing sound3. a thumping sound4. very quickly,,,,
?,?,b?k,to force,,,,
????,????,b?k fú tiu chèuhng,(to force a tiger to jump a wall)1. to force somebody to do something that they do not normally do or lack the capacity to do2. to do unnecessarily provoke an aggressive response,,,,
??,??,b?k gihp,cramped.,,,,
?,?,b?n,side,,,,
???,???,néih b?n douh?,"(where are you from?)used to question or challenge someone, by askig which traid group they belong to. ",,,,
???Wet,???Wet,hái b?n douh w?t,1. where do you usually go for a good time?2. where are you going out to now?,,,,
???????,???????,b?n go aa m?a s?ang néih gaa,"(which mother gave birth to you?)a hostile question expressing moral outrage, ""what kind of person are you?"".",,,,
???,???,b?n lán douh,"(where the fuck are you from)used to question or challenge someone aggressively, by asking which traid group they belong to, ""who the fuck are you?"", what fucking gang do you belong to?"".",,,,
?,?,bín,flat,,,,
?pat pat,?pat pat,bín peht peht,very flat (surface).,,,,
?,?,bin,to transform,,,,
??,??,bin taai,abnormal, perverted.,,,
???,???,bin taai lóu,"an abnormal man, a sexual pervert",,,,
???,???,bin taai pòh,"an abnormal woman, a sexual pervert",,,,
?,?,b?ng,"1. a soldier2. an official of the law, a police officer.",,,,
?,?,b?ng,"1. ice2. ""ice"", i.e. a powerful amphetamine-like drug.",,,,
??,??,b?ng fó,(ice fire)a variety of oral sex (fallatio) that uses ice and a warm liquid alternatively in the mouth in order to increase sexual pleasure. ,,,,
?????,?????,b?ng fó ?gh chùhng t?n,a variety of oral sex (fallatio) that uses ice and a warm liquid alternatively in the mouth in order to increase sexual pleasure. ,,,,
?,?,bíng,1. the third of the ten Celestial Stems2. to scold3. to hit,,,,
????,????,bíng dou f?i héi,(to beat someone into the air)1. to beat someone badly2. to challenge someone.,,,,
?????,?????,bíng dou jek gáu gám,"to beat someone like a dog, to give someone a severe thrashing. ",,,,
?????,?????,bíng dou jek yéh gám,"to give someone a severe beating, to beat someone to a pulp.",,,,
?????,?????,bíng dou jy? tàuh gám,"(to beat someone into a pig's head)to beat severely, to beat to a pulp.",,,,
??,??,bíng wohk,"to physically assault, to ""beat up"".",,,,
???,???,bíng wohk g?m,to beat up.,,,,
???,???,bíng y?t s?n,to beat up thoroughly.,,,,
???,???,bing y?t wohk,to beat up thoroughly.,,,,
?,?,b?u,a watch,,,,
????,????,b?u néih yáuh móuh,"(do you have a watch)an insulting question, indirectly expressing hostility to the addressee(punning variant of ???? díu néih lóuh móu).",,,,
?,?,b?u,1. a symbol2. to snatch,,,,
??,??,b?u ch?ng,great, terrific, attractive, outstanding.,
???,???,b?u méih wúi,(to win the last prize)1. to take the last chance to do something, to grab the final opportunity.,,,
??,??,b?u s?m,to kidnap,,,,
?,?,bíu,a prefix which mainly denotes cousins with a different surname,,,,
???,???,bíu cho chìhng,"to show the wrong emotion, to react inappropriately having misunderstood someone's meaning.",,,,
??,??,bíu jé,1. maternal older female cousin2. a young woman from mainland China.,,,,
??,??,bíu m?i,1. maternal younger female cousin2. a girl from mainland China,,,,
??,??,bíu sóu,1. maternal aunt2. a woman from mainland China.,,,,
??,??,bíu s?k,"1. maternal uncle, male younger than father2. a man from mainland China.",,,,
?,?,b?,1. a ball2. breasts3. a typhoon,,,,
??,??,b? baa,"(breast power)a busty girl, a woman with large breasts.",,,,
??,??,b? béng,"getting hit by the ball, to be struck by the ball.",,,,
??????,??????,"b? daaih daaih, h?i sai sai","big breasts and a small vagina, ""big tits and tight pussy"".",,,,
????,????,b? daaih móuh nóuh,"(big breasts no brain)an attractive but unintelligent woman, a ""bimbo"".",,,,
???,???,b? dam dam,to have sagging breasts.,,,,
??,??,b? g?ng,"(ball scripture)sports commentary, discussion of strategy in ball-games.",,,,
??,??,b? jí,a Porsche,,,,
??,??,b? laa,a cleavage,,,,
??,??,b? láahm,illegal gambling on soccer.,,,,
??,??,b? láu,"a snooker, pool or billiard hall. ",,,,
??,??,b? lòh,1. pineapple2. a bomb,,,,
???,???,b? lòh d?ng,someone who takes advantage of other people, an exploiter ,,,
???,???,b? lòh g?i,someone who takes advantage of other people, an exploiter,,,
???,???,b? lòh goi,(pineapple cover)the knee-cap,,,,
??,??,b? ngàuh,"(ball ox)young kids who are soccer fanatics, obsessed with playing soccer rather than studying.",,,,
??,??,b? sí,"(<boss)a boss, supervisor",,,,
??,??,b? m?i,a girl or young woman from Singapore.,,,,
???,???,bohk ch?t ch?t,very thin (objects),,,,
??,??,bohk l?k,"(<block)a road block, a police road block",,,,
??,??,bohk péi,"(thin skin)1. thin-skinned, sensitive, easily irritated or provoked2. crying easily, to be a ""cry baby"". ",,,,
?,?,bohng,"1. a pound2. to weigh3. to give4. to accompany, to escort5. to protect",,,,
??,??,bohng séui,"(to weigh water)to pay up, to give money one owes",,,,
??,??,a variant of ??bohng yáu,"1. an obsequious person, always seen following their boss around2. someone who is obsequious to rich or powerful people.",,,,
??,??,bohng yáu,"1. an obsequious person, always seen following their boss around2. someone who is obsequious to rich or powerful people.",,,,
?,?,b?k,"1. to beat2. to have sex with, to ""screw"".",,,,
??,??,b?k gw?a,"to beat up badly, to beat to death.",,,,
??,??,b?k s?p,"(to beat wet)1. to assualt physically, to hit someone on the head2. to have sex with.",,,,
???,???,b?k wohk gihng,"1. to assault physically, to beat up badly2. to have sex with3. to ""screw"" in a violent manner.",,,,
??,??,b?k yéh,to have sex, sex,,,
?,?,b?k,to divine,,,,
???,???,b?k b?k cheui,crispy in texture.,,,,
?,?,bok,to risk,,,,
??,??,bok cháau,"to perform badly at work, to rish getting the sack",,,,
???,???,bok ch?ut wái,to try and make a name for oneself,,,,
??,??,bok chói,to gamble, gambling.,,,
???,???,bok daaih mouh,(to chance the big fog)to take advantage of a chaotic situation.,,,,
?????,?????,bok hùhng ngàahn y?t siu,"to please a woman, to win favour with a woman.",,,,
??,??,bok jeuhn,(to struggle to the utmost)to exert oneself to the maximun2. an expression of encouragement (to somebody who is doing something) (university student jargon).,,,,
??,??,bok l?ai,"to run the risk of arrest, to put oneself in danger of being arrested. ",,,,
??,??,bok lyuhn,to take advantage of a chaotic situation.,,,,
??,??,bok mehng,"(to risk one's life)to give one's all to a task, to put everything one has into something.",,,,
???,???,bok lóuh mehng,"(to risk one's old life)to give one's all to a task, to put everything one has into something.",,,,
??,??,bok múng,"(to chance foolishness)1. to take advantage of a chaotic situation, to seize an opportunity, to take advantage of someone's inattention2. to take an opportunity to harass sexually or sexually assault.",,,,
??,??,bok saat,"1. to gamble2. to take risks, to be willing to take risks3. to be willing to go through a lot to achieve one's goal. ",,,,
?,?,bok,1. to connect2. to disagree,,,,
??,??,bok geuk,"(a step up)a middleman, an intermediary (insurance agents' jargon, financial services).",,,,
??,??,bok jéui,"(to connect mouth)to argue, to argue back (usually with someone more senior).",,,,
????,????,bok jéui bok siht,"(to connect mouth, connect tongue)to argue, to argue back (usually with someone more senior).",,,,
?,?,b?ng,"1. to help2. a gang, a traid society.",,,,
???,???,b?ng báan jái,(little inspector)a junior police inspector.,,,,
???,???,b?ng màaih d?an,"to kill someone, to have someone killed.",,,,
??,??,b?ng paai,"a gang, a triad group. ",,,,
??,??,b?ng t?,"to help, to lend a hand, to support, to support, to back up.",,,,
?,?,bóng,to tie up,,,,
??,??,bóng séi,(tied to death)1. to be locked into the stock or currency market (because prices are low2. to be unable to sell3. to be constrained by the situation, a situation in which nothing can be done. ,,,
?,?,b?u,"1. to boil2. to smoke, to smoke cigarettes",,,,
????,????,b?u dihn wáa j?k,(to boil telephone congee)to talk for hours on the phone.,,,,
???,???,b?u d?ng gw?a,"(to boil winter melon)a joke name for the standard language of China, Putonghua.",,,,
??,??,b?u héi,"to destory, to crush one's enemy.",,,,
??,??,b?u j?k,1. to boil congee2. to talk for hours on the telephone. ,,,,
???,???,b?u lóuh ké,(to boil old eggplant)a woman who has a relationshop with a much older man.,,,,
???,???,b?u lóuh ngáuh,(to boil old lotus root)a man who has a relationshop with a much older woman.,,,,
????,????,b?u móuh máih j?k,(to boil congee without rice)1. to waste time planning something2. to discuss something that will never amount to anything. ,,,,
??,??,b?u séui,(to boil water)to indulge in petty gossip. ,,,,
????,????,b?u séui s?n mán,(to boil water news)1. to indulge in petty gossip2. gossip about the entertainment business in the newspapers. ,,,,
??,??,b?u y?n,to smoke,,,,
?,?,bóu,"to protect, to support",,,,
??,??,bóu móuh,"an assistant , especially for a pop star or actor (a ""minder"").",,,,
???,???,bóu néih daaih,"used to get rid of an irritating person, or to ask somebody to do something; ""please!"", ""do me a favour!"".",,,,
???,???,bóu ?n fai,"(protection fee)money extorted by gangs from shopkeepers etc. for ""protection"" from harassment, ""protection money"". ",,,,
???,???,bóu wuh fai,"(protection fee)money extorted by gangs from shopkeepers etc. for ""protection"" from harassment, ""protection money"".",,,,
?,?,bóu,to repair, to add to,,,
??,??,bóu chyúh,"to have one's virginity restored, a surgical procedure to restore a woman's virginity.",,,,
????,????,bóu jaahp t?n wòhng,(tutorial king)a successful entrepreneur running a large scale tutorial school opeartion. ,,,,
??,??,bóu séui,(to add water)a payment for overtime work.,,,,
??,??,bóu sou,to get revenge or compensation for a slight or a wrong.,,,,
??,??,bóu wohk,(to repair a wok)1. to get a problem fixed2. to get someone out of a mess,,,,
?,?,bóu,treasure,,,,
??,??,bóu houh,"1. your company2. a traid society, one's traid society.",,,,
????,????,néih gwai bóu houh?,1. what company do you work do?2. which traid society do you belong to?,,,,
?????,?????,bóu maht ch?hm gw?i dái,(the treasure sinks to the bottom)the best things come at the end.,,,,
?,?,bou,cloth,,,,
??,??,bou chóu,"(cloth grass)a table cloth, a napkin (restaurant workers' slang)",,,,
???,???,bou chóu fòhng,linen room,,,,
?,?,bou,to report,,,,
??,??,bou chyun,"1. to inform on someone, to inform the police, to ""squeal""2. to report someone to the teacher.",,,,
???,???,bou daaih sou,"to exaggerate; to pretend; to overcharge, to cheat.",,,,
??,??,bou dou,"1. registration2. to die, i.e. to report to the god of hell",,,,
???,???,bou sai sou,to cheat (e.g. by giving a falsely low figure),,,,
??,??,bou ying,"1. to get one's just deserts, to get the fate one deserves2. to pay for the evil deeds that one has done, to meet the fate that one's bad deeds merit.",,,,
?,?,bouh,to feed,,,,
??,??,bouh dáan,1. to hatch an egg)2. to work obsessively at something3. to bury oneself in one's work,,,,
Bu???,Bu???,bùh ní aa m?,"the Cantonese rendition of the Chiu Chow obscene curse, ""fuck your mother!"".",,,,
?,?,buhk/fuhk,"1. to hide2. to trap, to catch, to ambush",,,,
???,???,buhk buhk tiu,"pounding, beating, heart pounding",,,,
?,?,buht,to remove,,,,
???,???,buht go léun,(to dial the wheel)to call someone on the telephone,,,,
?,?,bui,a rank,,,,
??,??,bui fahn,"a rank, status, position in the hicrarchy of a traid society.",,,,
?,?,buih,"1. the back2. ignorant; out of date, unfashionable.",,,,
?,?,b?n,to move,,,,
?,?,bún,local,,,,
???,???,bún deih choi,(local vegetable) local girl(s),,,,
?????,?????,bún deih g?ung m4 laaht,(local ginger is not spicy)local things or people are not valued when compared with those from aboard or from outside.,,,,
?,?,bun,half,,,,
????,????,bun g?n baat léung,"(half catty eight taels)1. on equal terms2. just as good/bad, ""six of one, half of a dozen of the other"".",,,,
???,???,bun hàahm táahm,"(half salty tasteless)low quality, indifferent, bad (e.g. mastery of a language)",,,,
????,????,bun hàahm bun táahm,"(half salty half tasteless)low quality, indifferent, bad (e.g. mastery of a language)",,,,
?lang kang,?lang kang,bun l?ng k?ng,to be caught in a dilemma, to not know whether to go forward or back.,,,
???,???,bun t?n diu,(half-way sky hung)in a stalement.,,,,
????,????,bun tìuh yàhn mehng,"(half person life)1. to be exhausted2. to be half-dead, to have one foot in the grave.",,,,
???,???,bun tòhng f?an,"a Westernised Chinese, a Chinese person who has been strongly influenced by Western culture, values, tastes, etc.",,,,
???,???,bun túng séui,(half a bucket of water)to have only a little knowledge.,,,,
?????,?????,bun yé sihk wòhng gw?a,"(to eat gourd late at night)to not know the whole story, to be unaware of the full situation, to be partially in the dark about something",,,,
????,????,bun yeh s?am g?ang,"in the depths of the night, very late at night.",,,,
?,?,ch?a,a fork,,,,
?????,?????,ch?a jek geuk màaih làih,to interrupt,,,,
?,?,ch?ai,to guess,,,,
??,??,ch?a yéh,thousand dollars,,,,
???,???,y?t ch?a yéh,(one) thousand dollars,,,,
??,??,<charge,"1. a charge, a criminal charge laid against a suspect2. to charge.",,,,
??,??,ch?a m?i,"a young Indian woman, a young Parkistani woman, a young South Asian woman (derogatory)",,,,
??,??,multiple readings,"[ch?ai pòha]policewoman [ch?a pòh] an Indian woman, a Parkistani woman, a South Asian woman (derogatory)",,,,
????,????,ch?a t?n guhng deih,"(as different as heaven and earth)very different, as different as ""chalk and cheese"".",,,,
???,???,ch?a y?t pèih,a bit worse.,,,,
?,?,chàah,tea,,,,
??,??,chàah b?u,"1. teapot2. troublesome (from the English word ""trouble"", made popular by a film starring Hong Kong film star Chow Yeun-fat)",,,,
????,????,chàah gw?a sung faahn,"????? [hóu yàhn yáuh haahn] a limit to how good someone is?a bad person (since sugared melon is eaten when someone is ill or ""not good"")",,,,
